type,air_temp_k,process_temp_k,rot_speed_rpm,torque_nm,tool_wear_min,machine_failure,TWF,HDF,PWF,OSF,RNF,failure_type,temp_diff_k,power_w,wear_torque,rule_hdf,rule_pwf,rule_osf,rule_twf
1,0.7608695652173907,0.7654320987654302,0.1979045401629802,0.5288461538461537,0.6284584980237153,0,0,0,0,0,0,NORMAL,9.599999999999966,6679.905627474905,6725.7,False,False,False,False
2,0.7717391304347743,0.7654320987654302,0.11525029103608853,0.5975274725274724,0.6403162055335968,0,0,0,0,0,0,NORMAL,9.5,6766.1318738404325,7662.599999999999,False,False,False,False
2,0.7826086956521721,0.7777777777777786,0.2392316647264261,0.43818681318681324,0.6600790513833992,0,0,0,0,0,0,NORMAL,9.5,5903.084012021757,5961.900000000001,False,False,False,False
0,0.7826086956521721,0.7654320987654302,0.08032596041909201,0.7678571428571428,0.6798418972332015,0,0,0,0,0,1,RNF,9.399999999999977,8164.810811120657,10268.4,False,False,False,False
1,0.7826086956521721,0.7777777777777786,0.20547147846332947,0.5,0.6877470355731224,0,0,0,0,0,0,NORMAL,9.5,6403.005650987501,6994.8,False,False,False,False
0,0.7826086956521721,0.7777777777777786,0.14144353899883588,0.554945054945055,0.6996047430830039,0,0,0,0,0,0,NORMAL,9.5,6530.973191743726,7823.400000000001,False,False,False,False
2,0.7826086956521721,0.7777777777777786,0.11001164144353903,0.5247252747252746,0.7075098814229248,0,0,0,0,0,0,NORMAL,9.5,5968.397723289889,7518.0,False,False,False,False
1,0.7826086956521721,0.7777777777777786,0.15599534342258448,0.5453296703296703,0.7272727272727272,0,0,0,0,0,0,NORMAL,9.5,6541.424223304667,8004.0,False,False,False,False
0,0.7826086956521721,0.7654320987654302,0.22409778812572767,0.4986263736263737,0.7391304347826086,0,0,0,0,0,0,NORMAL,9.399999999999977,6521.454166003348,7498.7,False,False,False,False
1,0.7826086956521721,0.7777777777777786,0.16472642607683352,0.5412087912087912,0.7470355731225296,0,0,0,0,0,0,NORMAL,9.5,6564.169354116658,8164.8,False,False,False,False
0,0.7717391304347743,0.7654320987654302,0.21711292200232835,0.46840659340659335,0.758893280632411,0,0,0,0,0,0,NORMAL,9.5,6116.042106033096,7276.799999999999,False,False,False,False
1,0.7608695652173907,0.7407407407407405,0.10069848661233993,0.5837912087912087,0.7667984189723319,0,0,0,0,0,0,NORMAL,9.399999999999977,6501.871571795971,8982.199999999999,False,False,False,False
0,0.7608695652173907,0.7407407407407405,0.2793946449359721,0.38873626373626374,0.7786561264822134,0,0,0,0,0,0,NORMAL,9.399999999999977,5539.758821634097,6323.700000000001,False,False,False,False
1,0.7608695652173907,0.7407407407407405,0.27473806752037255,0.38049450549450553,0.7865612648221343,0,0,0,0,0,0,NORMAL,9.399999999999977,5409.822549481623,6268.5,False,False,False,False
0,0.7717391304347743,0.7530864197530889,0.1443538998835856,0.581043956043956,0.7984189723320158,0,0,0,0,0,0,NORMAL,9.400000000000034,6835.854286799102,9312.2,False,False,False,True
0,0.7717391304347743,0.7654320987654302,0.2927823050058208,0.3585164835164835,0.8063241106719367,0,0,0,0,0,0,NORMAL,9.5,5232.102653068048,6099.599999999999,False,False,False,True
0,0.7717391304347743,0.7777777777777786,0.16821885913853318,0.5728021978021978,0.8142292490118577,0,0,0,0,0,0,NORMAL,9.600000000000023,6942.239086025164,9373.0,False,False,False,True
1,0.7826086956521721,0.7777777777777786,0.16123399301513397,0.7005494505494505,0.0,0,0,0,0,0,0,NORMAL,9.5,8292.338528905379,0.0,False,False,False,False
0,0.7826086956521721,0.790123456790127,0.21303841676367874,0.47802197802197804,0.011857707509881422,0,0,0,0,0,0,NORMAL,9.600000000000023,6200.708028047342,115.80000000000001,False,False,False,False
0,0.7717391304347743,0.7777777777777786,0.1979045401629802,0.45467032967032966,0.01976284584980237,0,0,0,0,0,0,NORMAL,9.600000000000023,5827.151717584491,184.5,False,False,False,False
1,0.7717391304347743,0.790123456790127,0.18859138533178121,0.603021978021978,0.02766798418972332,0,0,0,0,0,0,NORMAL,9.700000000000045,7452.737420257995,333.90000000000003,False,False,False,False
0,0.7717391304347743,0.7777777777777786,0.22933643771827716,0.46840659340659335,0.03952569169960474,0,0,0,0,0,0,NORMAL,9.600000000000023,6199.3885591328335,379.0,False,False,False,False
0,0.7717391304347743,0.7777777777777786,0.21944121071012812,0.44780219780219777,0.04743083003952569,0,0,0,0,0,0,NORMAL,9.600000000000023,5889.229588419426,436.79999999999995,False,False,False,False
0,0.7826086956521721,0.8024691358024683,0.3317811408614669,0.29532967032967034,0.05533596837944664,0,0,0,0,0,0,NORMAL,9.699999999999989,4604.674240268608,354.2,False,False,False,False
0,0.7717391304347743,0.7777777777777786,0.07974388824214207,0.6222527472527473,0.06324110671936758,0,0,0,0,0,0,NORMAL,9.600000000000023,6709.970669169759,785.6,False,False,False,False
2,0.7717391304347743,0.7777777777777786,0.17986030267753206,0.4931318681318682,0.07114624505928853,0,0,0,0,0,0,NORMAL,9.600000000000023,6140.441808975977,714.6,False,False,False,False
2,0.7717391304347743,0.7777777777777786,0.16821885913853318,0.5439560439560439,0.0909090909090909,0,0,0,0,0,0,NORMAL,9.600000000000023,6621.828051285541,998.1999999999999,False,False,False,False
0,0.7717391304347743,0.790123456790127,0.1670547147846333,0.5027472527472526,0.11067193675889328,0,0,0,0,0,0,NORMAL,9.700000000000045,6155.63664544384,1131.2,False,False,False,False
0,0.7826086956521721,0.8024691358024683,0.23632130384167638,0.4793956043956044,0.11857707509881422,0,0,0,0,0,0,NORMAL,9.699999999999989,6378.878219407931,1161.0,False,False,False,False
0,0.7934782608695627,0.8024691358024683,0.30675203725261935,0.3200549450549451,0.12648221343873517,0,0,0,0,0,0,NORMAL,9.599999999999966,4810.249591544011,867.2,False,False,False,False
1,0.7934782608695627,0.8024691358024683,0.16880093131548313,0.4807692307692308,0.13438735177865613,0,0,0,0,0,0,NORMAL,9.599999999999966,5924.0384350212,1319.1999999999998,False,False,False,False
1,0.7826086956521721,0.790123456790127,0.16647264260768335,0.6016483516483516,0.14624505928853754,0,0,0,0,0,0,NORMAL,9.600000000000023,7247.696139733701,1761.2,False,False,False,False
0,0.7826086956521721,0.7777777777777786,0.5145518044237486,0.2074175824175824,0.15810276679841895,0,0,0,0,0,0,NORMAL,9.5,4061.32531885474,756.0,False,False,False,False
0,0.7826086956521721,0.7777777777777786,0.2939464493597207,0.3585164835164835,0.1660079051383399,0,0,0,0,0,0,NORMAL,9.5,5238.364894424204,1255.8,False,False,False,False
0,0.7717391304347743,0.7654320987654302,0.23864959254947615,0.3585164835164835,0.17391304347826086,0,0,0,0,0,0,NORMAL,9.5,4940.908430006811,1315.6,False,False,False,False
1,0.7826086956521721,0.7777777777777786,0.27590221187427244,0.34752747252747257,0.1818181818181818,0,0,0,0,0,0,NORMAL,9.5,5003.740283078608,1338.6000000000001,False,False,False,False
1,0.7717391304347743,0.7530864197530889,0.22642607683352745,0.38049450549450553,0.19367588932806323,0,0,0,0,0,0,NORMAL,9.400000000000034,5136.032749721273,1543.5,False,False,False,False
0,0.7826086956521721,0.7654320987654302,0.18218859138533183,0.5370879120879121,0.20553359683794464,0,0,0,0,0,0,NORMAL,9.399999999999977,6653.359169552072,2230.7999999999997,False,False,False,False
1,0.7826086956521721,0.7530864197530889,0.23166472642607683,0.46428571428571436,0.2134387351778656,0,0,0,0,0,0,NORMAL,9.300000000000011,6166.066733053759,2030.4,False,False,False,False
1,0.7826086956521721,0.7654320987654302,0.07566938300349246,0.7376373626373626,0.225296442687747,0,0,0,0,0,0,NORMAL,9.399999999999977,7815.7589233558065,3277.5,False,False,False,False
1,0.7826086956521721,0.7654320987654302,0.10011641443538999,0.7637362637362637,0.23715415019762845,0,0,0,0,0,0,NORMAL,9.399999999999977,8335.27362850444,3564.0,False,False,False,False
0,0.7826086956521721,0.7777777777777786,0.23632130384167638,0.41208791208791207,0.24901185770750986,0,0,0,0,0,0,NORMAL,9.5,5571.216636072043,2129.3999999999996,False,False,False,False
0,0.7826086956521721,0.7654320987654302,0.15657741559953442,0.5892857142857143,0.2569169960474308,0,0,0,0,0,0,NORMAL,9.399999999999977,7027.522854594617,3035.5,False,False,False,False
0,0.7934782608695627,0.7654320987654302,0.1082654249126892,0.6071428571428571,0.26482213438735175,0,0,0,0,0,0,NORMAL,9.299999999999955,6805.946324736928,3216.0,False,False,False,False
0,0.7934782608695627,0.7654320987654302,0.250291036088475,0.43543956043956045,0.2727272727272727,0,0,0,0,0,0,NORMAL,9.299999999999955,5940.646988183179,2449.5,False,False,False,False
1,0.8043478260869534,0.7777777777777786,0.4516880093131549,0.24175824175824173,0.28063241106719367,0,0,0,0,0,0,NORMAL,9.300000000000011,4356.509364586038,1519.3999999999999,False,False,False,False
1,0.8043478260869534,0.7777777777777786,0.21536670547147851,0.4519230769230769,0.2924901185770751,0,0,0,0,0,0,NORMAL,9.300000000000011,5910.864689827148,2715.8,False,False,False,False
0,0.8043478260869534,0.7777777777777786,0.1938300349243307,0.45604395604395603,0.3043478260869565,0,0,0,0,0,0,NORMAL,9.300000000000011,5815.821040080545,2849.0,False,False,False,False
0,0.8152173913043441,0.790123456790127,0.1589057043073342,0.6634615384615384,0.31225296442687744,0,0,0,0,0,0,NORMAL,9.300000000000011,7861.950807339089,4115.900000000001,False,False,False,False
1,0.8043478260869534,0.7777777777777786,0.2817229336437719,0.37362637362637363,0.3201581027667984,0,0,0,0,0,0,NORMAL,9.300000000000011,5362.9080991880155,2511.0,False,False,False,False
0,0.8152173913043441,0.790123456790127,0.1856810244470315,0.45054945054945056,0.3320158102766798,0,0,0,0,0,0,NORMAL,9.300000000000011,5699.288896583387,3074.4,False,False,False,False
0,0.8260869565217348,0.8024691358024683,0.25436554132712463,0.41346153846153844,0.33992094861660077,0,0,0,0,0,0,NORMAL,9.300000000000011,5697.749516183128,2915.4,False,False,False,False
0,0.8260869565217348,0.790123456790127,0.09662398137369044,0.6991758241758241,0.34782608695652173,0,0,0,0,0,0,NORMAL,9.200000000000045,7641.379587130549,4813.6,False,False,False,False
0,0.8260869565217348,0.8024691358024683,0.10011641443538999,0.7417582417582417,0.3557312252964427,0,0,0,0,0,0,NORMAL,9.300000000000011,8110.754473527888,5202.0,False,False,False,False
0,0.8260869565217348,0.8024691358024683,0.20081490104772992,0.467032967032967,0.3636363636363636,0,0,0,0,0,0,NORMAL,9.300000000000011,5989.069402950509,3477.6,False,False,False,False
0,0.8260869565217348,0.8024691358024683,0.1990686845168801,0.5164835164835164,0.37154150197628455,0,0,0,0,0,0,NORMAL,9.300000000000011,6546.4507715504105,3891.6,False,False,False,False
0,0.8260869565217348,0.8024691358024683,0.3265424912689173,0.271978021978022,0.3794466403162055,0,0,0,0,0,0,NORMAL,9.300000000000011,4273.026775804645,2265.6000000000004,False,False,False,False
1,0.8260869565217348,0.8024691358024683,0.3358556461001164,0.2980769230769231,0.38735177865612647,0,0,0,0,0,0,NORMAL,9.300000000000011,4659.76730343706,2499.0,False,False,False,False
1,0.8478260869565233,0.8148148148148167,0.2648428405122235,0.3818681318681319,0.3992094861660079,0,0,0,0,0,0,NORMAL,9.199999999999989,5370.741136870967,3191.6000000000004,False,False,False,False
1,0.8478260869565233,0.827160493827158,0.12223515715948785,0.635989010989011,0.4110671936758893,0,0,0,0,0,0,NORMAL,9.299999999999955,7229.621510000047,5210.400000000001,False,False,False,False
0,0.8478260869565233,0.827160493827158,0.1391152502910361,0.5137362637362637,0.4229249011857707,0,0,0,0,0,0,NORMAL,9.299999999999955,6070.436652678485,4408.400000000001,False,False,False,False
1,0.8369565217391255,0.8148148148148167,0.29452852153667064,0.35302197802197804,0.43083003952569165,0,0,0,0,0,0,NORMAL,9.300000000000011,5171.375667074159,3215.5,False,False,False,False
0,0.8369565217391255,0.8148148148148167,0.18509895227008155,0.5302197802197801,0.4426877470355731,0,0,0,0,0,0,NORMAL,9.300000000000011,6598.014778971331,4748.8,False,False,False,False
1,0.8369565217391255,0.8148148148148167,0.18335273573923172,0.4807692307692308,0.450592885375494,0,0,0,0,0,0,NORMAL,9.300000000000011,6025.61659748727,4423.2,False,False,False,False
2,0.8369565217391255,0.8024691358024683,0.26542491268917345,0.3434065934065934,0.4624505928853755,0,0,0,0,0,0,NORMAL,9.199999999999989,4897.868610652631,3369.6,False,False,False,False
1,0.8369565217391255,0.8024691358024683,0.05180442374854488,0.9271978021978021,0.48221343873517786,1,0,0,1,0,0,PWF,9.199999999999989,9385.413804819898,8698.6,False,True,False,False
0,0.8369565217391255,0.8148148148148167,0.1816065192083819,0.5164835164835164,0.49407114624505927,0,0,0,0,0,0,NORMAL,9.300000000000011,6416.388835691793,5175.0,False,False,False,False
0,0.8478260869565233,0.827160493827158,0.13736903376018628,0.7925824175824175,0.5019762845849802,1,0,0,1,0,0,PWF,9.299999999999955,9042.131975562143,7810.5,False,True,False,False
1,0.8369565217391255,0.827160493827158,0.27764842840512227,0.3543956043956044,0.5098814229249011,0,0,0,0,0,0,NORMAL,9.399999999999977,5099.014316286473,3818.4,False,False,False,False
0,0.8369565217391255,0.8148148148148167,0.44470314318975557,0.24862637362637363,0.5217391304347826,0,0,0,0,0,0,NORMAL,9.300000000000011,4430.7766149169,2890.7999999999997,False,False,False,False
0,0.8369565217391255,0.8148148148148167,0.2124563445867288,0.4766483516483517,0.5296442687747035,0,0,0,0,0,0,NORMAL,9.300000000000011,6180.612307039879,5159.0,False,False,False,False
1,0.8260869565217348,0.8024691358024683,0.0721769499417928,0.695054945054945,0.5375494071146245,0,0,0,0,0,0,NORMAL,9.300000000000011,7360.207044634263,7398.4,False,False,False,False
0,0.8260869565217348,0.8024691358024683,0.23457508731082655,0.5054945054945055,0.5494071146245059,0,0,0,0,0,0,NORMAL,9.300000000000011,6679.298252895212,5643.400000000001,False,False,False,False
0,0.8260869565217348,0.8148148148148167,0.23864959254947615,0.4464285714285714,0.5573122529644269,0,0,0,0,0,0,NORMAL,9.400000000000034,5998.494180911278,5118.299999999999,False,False,False,False
1,0.8152173913043441,0.8024691358024683,0.1752037252619325,0.45467032967032966,0.5652173913043478,0,0,0,0,0,0,NORMAL,9.399999999999977,5676.449517991789,5276.7,False,False,False,False
0,0.8043478260869534,0.790123456790127,0.3259604190919675,0.28296703296703296,0.5770750988142292,0,0,0,0,0,0,NORMAL,9.400000000000034,4415.319979061238,3562.3999999999996,False,False,False,False
2,0.8043478260869534,0.790123456790127,0.25320139697322475,0.3942307692307692,0.5849802371541502,0,0,0,0,0,0,NORMAL,9.400000000000034,5455.637442346475,4810.0,False,False,False,False
0,0.8043478260869534,0.790123456790127,0.24970896391152508,0.49450549450549447,0.6047430830039525,0,0,0,0,0,0,NORMAL,9.400000000000034,6656.050467258647,6089.4,False,False,False,False
0,0.8043478260869534,0.790123456790127,0.30267753201396974,0.3873626373626374,0.6126482213438734,0,0,0,0,0,0,NORMAL,9.400000000000034,5656.542292543542,4960.0,False,False,False,False
0,0.8043478260869534,0.8024691358024683,0.13795110593713622,0.6538461538461537,0.6205533596837944,0,0,0,0,0,0,NORMAL,9.5,7562.54655547647,8069.8,False,False,False,False
1,0.8152173913043441,0.8024691358024683,0.26018626309662407,0.3997252747252747,0.6284584980237153,0,0,0,0,0,0,NORMAL,9.399999999999977,5564.127108650442,5231.099999999999,False,False,False,False
0,0.8152173913043441,0.8024691358024683,0.2019790454016298,0.4532967032967033,0.6403162055335968,0,0,0,0,0,0,NORMAL,9.399999999999977,5838.335787431271,5961.599999999999,False,False,False,False
0,0.8043478260869534,0.8024691358024683,0.12107101280558796,0.673076923076923,0.6482213438735177,0,0,0,0,0,0,NORMAL,9.5,7608.183424757617,8659.199999999999,False,False,False,False
0,0.8043478260869534,0.8024691358024683,0.16239813736903386,0.6002747252747253,0.6561264822134387,0,0,0,0,0,0,NORMAL,9.5,7197.650568762015,7885.0,False,False,False,False
1,0.7934782608695627,0.8024691358024683,0.10768335273573926,0.7239010989010989,0.6640316205533596,0,0,0,0,0,0,NORMAL,9.599999999999966,8005.249320244831,9492.0,False,False,False,False
0,0.7934782608695627,0.790123456790127,0.19441210710128065,0.5975274725274724,0.6758893280632411,0,0,0,0,0,0,NORMAL,9.5,7439.773114574179,8088.299999999999,False,False,False,False
0,0.7934782608695627,0.7777777777777786,0.16239813736903386,0.5728021978021978,0.683794466403162,0,0,0,0,0,0,NORMAL,9.399999999999977,6894.591597445719,7871.5,False,False,False,False
1,0.7826086956521721,0.7777777777777786,0.1856810244470315,0.581043956043956,0.691699604743083,0,0,0,0,0,0,NORMAL,9.5,7178.612517281261,8067.5,False,False,False,False
0,0.7934782608695627,0.790123456790127,0.20430733410942958,0.4711538461538462,0.7035573122529644,0,0,0,0,0,0,NORMAL,9.5,6060.540635819678,6781.8,False,False,False,False
0,0.7934782608695627,0.790123456790127,0.291036088474971,0.34203296703296704,0.7114624505928854,0,0,0,0,0,1,RNF,9.5,5013.102229186305,5166.0,False,False,False,False
0,0.7934782608695627,0.790123456790127,0.14668218859138538,0.6565934065934066,0.7193675889328063,0,0,0,0,0,0,NORMAL,9.5,7673.025897127711,9391.2,False,False,False,False
0,0.7934782608695627,0.790123456790127,0.17753201396973228,0.46016483516483514,0.7272727272727272,0,0,0,0,0,0,NORMAL,9.5,5753.607033563954,6863.2,False,False,False,False
0,0.7826086956521721,0.7777777777777786,0.19033760186263105,0.4807692307692308,0.7351778656126482,0,0,0,0,0,0,NORMAL,9.5,6074.374115470983,7216.799999999999,False,False,False,False
0,0.7826086956521721,0.7777777777777786,0.23632130384167638,0.5247252747252746,0.7430830039525691,0,0,0,0,0,0,NORMAL,9.5,6922.813571450468,7896.0,False,False,False,False
0,0.7826086956521721,0.7777777777777786,0.12514551804423757,0.6524725274725274,0.7509881422924901,0,0,0,0,0,0,NORMAL,9.5,7429.646714254109,9747.0,False,False,False,False
1,0.7826086956521721,0.7777777777777786,0.24621653084982542,0.3516483516483516,0.758893280632411,0,0,0,0,0,0,NORMAL,9.5,4898.308433624133,5644.799999999999,False,False,False,False
1,0.7717391304347743,0.7530864197530889,0.27706635622817233,0.4587912087912089,0.7707509881422925,0,0,0,0,0,0,NORMAL,9.400000000000034,6404.325119902009,7254.000000000001,False,False,False,False
2,0.7826086956521721,0.7530864197530889,0.69965075669383,0.1497252747252747,0.7826086956521738,0,0,0,0,0,0,NORMAL,9.300000000000011,3648.3315486138267,2910.6,False,False,False,False
